ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-6421576,Source1,2,2021-01-04 12:36:30,2021-01-05 03:54:53,33.982358000000005,-118.286454,33.98237,-118.281096,0.307,Slow traffic from S Vermont Ave (W Gage Ave) to I-110/Harbor Fwy/S Grand Ave (W Gage Ave) due to accident., W Gage Ave,Los Angeles,Los Angeles,CA,90044-5441,US,US/Pacific,KHHR,2021-01-04 12:53:00,60.0,60.0,69.0,30.08,10.0,W,12.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6421621,Source1,2,2021-01-30 13:50:00,2021-01-30 15:32:00,34.087246,-117.645442,34.083195,-117.63329,0.75,Slow traffic on San Bernardino Fwy E - I-10 E from CA-83/Euclid Ave (I-10) to 4th St (I-10) due to accident.,I-10 E,Ontario,San Bernardino,CA,91764,US,US/Pacific,KONT,2021-01-30 13:53:00,58.0,58.0,51.0,29.12,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6421740,Source1,2,2021-02-07 11:48:00,2021-02-07 14:30:19,38.549309,-121.9039,38.54946500000001,-121.904171,0.018,Incident on RUSSELL BLVD near COUNTY HWY Expect delays.,Russell Blvd,Winters,Yolo,CA,95694,US,US/Pacific,KVCB,2021-02-07 11:53:00,62.0,62.0,46.0,29.9,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6421858,Source1,2,2021-02-01 12:18:30,2021-02-01 14:17:41,41.569744,-87.39751600000002,41.569544,-87.362716,1.7990000000000002,Accident on Burr St/Exit 6 (I-94/I-80) from Grant St/Exit 9A (I-94/I-80) to I-94 E - I-80 E - US-6 E.,I-80 E,Gary,Lake,IN,46404,US,US/Central,KGYY,2021-02-01 12:45:00,32.0,20.0,80.0,29.53,10.0,NNW,18.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6421939,Source1,2,2021-01-24 01:48:00,2021-01-25 00:45:00,47.53497700000001,-122.19596,47.526547,-122.19786,0.589,Incident on I-405 SB near MP 7 Drive with caution.,I-405 S,Renton,King,WA,98056,US,US/Pacific,KRNT,2021-01-24 01:53:00,39.0,39.0,76.0,29.91,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6422191,Source1,2,2021-01-16 00:57:31,2021-01-16 02:26:18,37.375082,-77.40643299999998,37.377865,-77.40866899999997,0.228,Incident on I-95 NB near I-95 Drive with caution.,I-95 N,Richmond,Chesterfield,VA,23237,US,US/Eastern,KFCI,2021-01-16 00:56:00,43.0,39.0,100.0,29.38,8.0,NW,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6422310,Source1,2,2021-01-29 07:33:00,2021-01-29 11:58:58,39.015628,-121.548856,39.015985,-121.548815,0.025,TC'D ACROSS FRMO THIS R. [Notification] [CHP]-Problem changed from 20002-Hit and Run No Injuries to 1182-Trfc Collision-No Inj by CHP, Bridgeport Way,Olivehurst,Yuba,CA,95961,US,US/Pacific,KMYV,2021-01-29 07:23:00,44.0,44.0,89.0,29.77,10.0,ENE,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6422312,Source1,2,2021-02-21 02:31:11,2021-02-21 04:09:13,39.256953,-76.695317,39.256553,-76.693748,0.088,I-695 OUTER LOOP AT EXIT 12A US 1 SOUTHWESTERN BLVD (SB),I-695 S,Halethorpe,Baltimore County,MD,21227,US,US/Eastern,KBWI,2021-02-21 02:54:00,21.0,13.0,65.0,30.34,10.0,WNW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6422320,Source1,2,2021-02-16 17:09:07,2021-02-16 19:07:15,37.63528,-77.45863100000003,37.635241,-77.45909300000002,0.025,Incident on E PARHAM RD near BROOK RD Drive with caution., E Parham Rd,Richmond,Henrico,VA,23227-1108,US,US/Eastern,KOFP,2021-02-16 16:54:00,51.0,51.0,71.0,29.62,10.0,WSW,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-6422552,Source1,2,2021-02-09 16:12:30,2021-02-09 17:21:00,40.68308,-73.658573,40.684486,-73.604968,2.81,Stationary traffic on Southern State Pkwy E from Hempstead Ave/Exit 17 (Southern State Pkwy) to Brookside Ave/Exit 21 (Southern State Pkwy) due to accident.,Southern State Pkwy E,West Hempstead,Nassau,NY,11552,US,US/Eastern,KJFK,2021-02-09 15:51:00,33.0,23.0,89.0,30.1,2.0,N,15.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6422560,Source1,2,2021-02-19 12:12:30,2021-02-19 16:41:26,33.939161,-117.186616,33.939194,-117.140133,2.665,Slow traffic on CA-60 E - Moreno Valley Fwy E from Nason St (CA-60) to Theodore St (CA-60) due to accident.,CA-60 E,Moreno Valley,Riverside,CA,92555,US,US/Pacific,KRIV,2021-02-19 03:58:00,30.0,30.0,71.0,28.61,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6422564,Source1,2,2021-02-21 05:02:30,2021-02-21 13:34:30,41.497829,-95.318376,41.498313,-95.298152,1.047,Slow traffic on I-80 E from US-59 (I-80) to 505th St/Antique City Dr (I-80) due to accident.,I-80 E,Avoca,Pottawattamie,IA,51521,US,US/Central,KHNR,2021-02-21 04:55:00,30.0,23.0,86.0,28.59,10.0,ESE,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6422668,Source1,2,2021-02-05 07:05:00,2021-02-05 10:02:36,37.125352,-122.122347,37.125159,-122.122239,0.015,NB. 1039 AUTO CARE, Highway 9,Boulder Creek,Santa Cruz,CA,95006-9125,US,US/Pacific,KSJC,2021-02-05 06:53:00,41.0,41.0,70.0,30.17,10.0,CALM,0.0,0.0,Fair,True,False,False,False,False,False,False,False,True,True,False,False,False,Night,Day,Day,Day
A-6422675,Source1,2,2021-01-21 01:40:00,2021-01-21 02:59:20,38.702289,-121.331731,38.702397,-121.331036,0.038,Incident on ANTELOPE RD near ROSEVILLE RD Drive with caution., Antelope Rd,Sacramento,Sacramento,CA,95842-3962,US,US/Pacific,KMCC,2021-01-21 03:00:00,34.0,34.0,81.0,29.97,10.0,CALM,0.0,,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-6422683,Source1,2,2021-02-12 19:26:00,2021-02-12 21:04:43,36.641205,-121.707509,36.641751,-121.706597,0.063,Incident on CR-G17 near S DAVIS RD Expect delays.,Reservation Rd,Salinas,Monterey,CA,93908,US,US/Pacific,KSNS,2021-02-12 19:38:00,53.0,53.0,83.0,29.97,10.0,WSW,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6422717,Source1,2,2021-02-19 09:12:00,2021-02-19 10:47:59,27.987484,-82.326172,27.992333,-82.326162,0.335,Incident on I-75 NB near MM 260 Drive with caution.,I-75 N,Tampa,Hillsborough,FL,33610,US,US/Eastern,KVDF,2021-02-19 09:15:00,,,,,,,,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6422951,Source1,2,2021-02-05 10:27:51,2021-02-05 11:42:51,41.659252,-91.210163,41.663481,-91.245649,1.855,Incident on I-80 WB near COUNTY HWY-X46 Road closed. Take alternate route.,I-80 W,West Liberty,Cedar,IA,52776,US,US/Central,KMUT,2021-02-05 10:35:00,14.0,-2.0,73.0,29.25,10.0,WNW,16.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6422953,Source1,2,2021-02-13 00:25:00,2021-02-13 07:45:00,36.11260771734185,-79.90908980331464,36.11882771734184,-79.90967980331463,0.431,In Greensboro / Mile Marker 107 Heading North. I-73 North is closed after Exit 107-A (Bryan Blvd).&amp;nbsp;,107A,Greensboro,Guilford,NC,27410,US,US/Eastern,KGSO,2021-02-13 00:54:00,30.0,21.0,96.0,29.16,5.0,NE,10.0,0.03,Wintry Mix,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6423013,Source1,2,2021-02-19 12:46:00,2021-02-19 15:12:03,40.01142382602687,-75.72806239092003,40.01309382602687,-75.72458239092003,0.217,Crash on US 30 eastbound at Exit: US 322 - MANOR AVE. There is a ramp restriction.,Downingtown Coatesville Byp,Downingtown,Chester,PA,19335,US,US/Eastern,KOQN,2021-02-19 12:55:00,28.0,22.0,100.0,29.37,1.0,NNW,6.0,0.0,Wintry Mix,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6423058,Source1,2,2021-01-05 06:07:00,2021-01-05 08:28:40,37.314602,-119.656423,37.30040200000001,-119.648833,1.0659999999999998,SB JSO. PER RP MAT SR41 ABOUT 1/2 WAY DOWN DEAD WOOD // 1185 WAS 97, Highway 41,Oakhurst,Madera,CA,93644-9524,US,US/Pacific,KMAE,2021-01-05 05:53:00,38.0,34.0,100.0,29.98,5.0,W,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-6423307,Source1,2,2021-01-07 01:57:00,2021-01-07 04:26:55,34.153229,-118.376708,34.153040000000004,-118.376045,0.04,SB 101 JNO 134. COLA WILL GO LL W/MISSION TOW IN 1 TO CONFIRM ETA [Shared],CA-134 E,North Hollywood,Los Angeles,CA,91602,US,US/Pacific,KBUR,2021-01-07 01:53:00,46.0,46.0,54.0,29.26,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6423406,Source1,2,2021-01-30 00:18:00,2021-01-30 02:26:16,33.824361,-117.502866,33.829281,-117.463546,2.282,APPROX 2 MI EAST OF EAGLE CYN. 1039 CALFIRE, Cajalco Rd,Corona,Riverside,CA,92881-4904,US,US/Pacific,KAJO,2021-01-30 00:56:00,43.0,43.0,100.0,29.55,3.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6423898,Source1,2,2021-02-20 11:52:00,2021-02-20 15:18:37,34.050591,-117.943852,34.050534000000006,-117.943618,0.014,Accident from N Hacienda Blvd to Griffith Ave., Francisquito Ave,La Puente,Los Angeles,CA,91744-1185,US,US/Pacific,KEMT,2021-02-20 11:53:00,66.0,66.0,45.0,30.01,10.0,WSW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-6424401,Source1,2,2021-01-07 07:04:00,2021-01-07 10:57:12,40.443148,-104.88904,40.44121,-104.888458,0.1369999999999999,Incident on CO-257 SB near SH-257 HWY 257 Road closed. Take alternate route., State Highway 257,Windsor,Weld,CO,80550-3307,US,US/Mountain,KFNL,2021-01-07 06:56:00,23.0,16.0,78.0,25.05,10.0,N,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-6424420,Source1,2,2021-02-16 13:58:00,2021-02-16 15:15:19,33.88332724555071,-118.1040465826125,33.888037245550706,-118.1043165826125,0.326,Incident on I-605 NB near ALONDRA BLVD Right shoulder closed.,I-605,Cerritos,Los Angeles,CA,90703,US,US/Pacific,KFUL,2021-02-16 13:53:00,70.0,70.0,36.0,29.81,10.0,SW,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6424696,Source1,2,2021-01-21 06:22:29,2021-01-21 09:06:01,40.593857,-111.890953,40.59314000000001,-111.890953,0.05,Incident on STATE ST SB near STATE ST Drive with caution., S State St,Sandy,Salt Lake,UT,84070-1032,US,US/Mountain,KU42,2021-01-21 05:54:00,25.0,25.0,78.0,25.76,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-6424756,Source1,2,2021-01-28 12:09:00,2022-01-28 14:03:00,30.468390000000007,-91.16681,30.458368,-91.167911,0.696,Incident on I-110 SB near LA-67 Expect long delays.,I-110 S,Baton Rouge,East Baton Rouge,LA,70802,US,US/Central,KBTR,2021-01-28 11:53:00,50.0,50.0,50.0,30.44,10.0,N,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6424847,Source1,2,2021-01-06 00:00:57,2021-01-06 01:45:17,41.763185,-89.63068100000002,41.818655,-89.472851,8.988999999999997,Incident on I-88 EB near HOYLE RD Right lane blocked. Expect delays.,Chicago-Kansas City Expressway E,Rock Falls,Lee,IL,61071,US,US/Central,KSQI,2021-01-06 00:56:00,19.0,10.0,96.0,29.59,0.25,ESE,7.0,0.0,N/A Precipitation,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6425322,Source1,2,2021-01-12 01:41:00,2021-01-12 03:41:00,36.033557,-79.80229399999997,36.031297,-79.807024,0.307,Near Greensboro / Mile Marker 220 Heading West. The shoulder is closed near Exit 220 (Randleman Rd),I-85 Bus S,Greensboro,Guilford,NC,27406,US,US/Eastern,KGSO,2021-01-12 01:54:00,36.0,36.0,93.0,29.17,7.0,NNW,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6425685,Source1,2,2021-02-25 06:28:00,2021-02-25 17:25:59,32.22155,-110.87731399999998,32.221532,-110.874383,0.171,Stationary traffic from Swan Rd (E Broadway Blvd) to Wilmot Rd (E Broadway Blvd) due to accident., E Broadway Blvd,Tucson,Pima,AZ,85711-3720,US,US/Mountain,KDMA,2021-02-25 06:58:00,43.0,39.0,19.0,27.21,10.0,SSE,6.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,False,False,False,Night,Night,Day,Day
A-6426209,Source1,2,2021-01-26 13:11:30,2021-01-26 22:02:24,37.63917100000001,-122.089956,37.634487,-122.086611,0.3720000000000001,Stationary traffic on Nimitz Fwy S - I-880 S from CA-92/Jackson St (I-880) to Tennyson Rd (I-880) due to accident.,I-880 S,Hayward,Alameda,CA,94545,US,US/Pacific,KHWD,2021-01-26 12:54:00,50.0,50.0,52.0,29.9,10.0,SSE,12.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6426282,Source1,2,2021-02-07 16:30:16,2021-02-07 19:30:16,29.805838,-95.491193,29.80832,-95.491225,0.172,Incident on HUGE OAKS ST near MONTRIDGE DR Drive with caution., Huge Oaks St,Houston,Harris,TX,77055-2025,US,US/Central,KMCJ,2021-02-07 16:53:00,62.0,62.0,50.0,29.95,10.0,S,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6426466,Source1,2,2021-02-23 06:19:30,2021-02-23 08:56:30,38.644623,-77.286299,38.673147,-77.242609,3.073,Stationary traffic on I-95 S - I-95 N from Dale Blvd/Smoketown Rd (I-95 HOV) to US-1/Exit 161 (I-95 HOV) due to accident.,I-95 N,Woodbridge,Prince William,VA,22192,US,US/Eastern,KDAA,2021-02-23 05:56:00,26.0,26.0,91.0,29.76,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-6426650,Source1,2,2021-02-19 11:34:00,2021-02-19 14:50:48,42.982121,-83.674491,42.981658,-83.674385,0.032,Incident on S SAGINAW ST near E HEMPHILL RD Drive with caution., S Saginaw St,Flint,Genesee,MI,48507,US,US/Eastern,KFNT,2021-02-19 11:53:00,24.0,16.0,75.0,29.36,10.0,W,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6427006,Source1,2,2021-01-26 20:12:01,2021-01-26 21:28:03,25.952619,-80.156999,25.953905,-80.157076,0.089,Incident on NE 22ND AVE near HOUSE 19230 Expect delays., NE 22nd Ave,Miami,Miami-Dade,FL,33180-2101,US,US/Eastern,KHWO,2021-01-26 19:53:00,74.0,74.0,82.0,30.05,,S,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6427010,Source1,2,2021-01-31 07:42:30,2021-01-31 09:00:30,32.760371,-117.192767,32.759749,-117.172917,1.154,Stationary traffic on I-8 E - Kumeyaay Highway from Morena Blvd (I-8) to Hotel Cir (I-8) due to accident.,I-8 E,San Diego,San Diego,CA,92108,US,US/Pacific,KMYF,2021-01-31 07:53:00,50.0,50.0,66.0,29.71,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6427091,Source1,2,2021-01-18 15:19:30,2021-01-18 22:54:30,34.067402,-117.571726,34.067334,-117.555232,0.944,Slow traffic on San Bernardino Fwy E - I-10 E from Haven Ave (I-10) to I-15 (I-10) due to accident.,I-10 E,Ontario,San Bernardino,CA,91761,US,US/Pacific,KONT,2021-01-18 14:53:00,81.0,81.0,13.0,28.73,10.0,NE,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6427099,Source1,2,2021-01-23 20:52:04,2021-01-24 02:52:00,40.804381,-73.91829399999997,40.805706,-73.92146899999999,0.19,Slow traffic on I-87 N from I-278/Bruckner Expy (I-87) to Brook Ave/Exit 1 (I-87) due to accident.,Major Deegan Expy N,Bronx,Bronx,NY,10454,US,US/Eastern,KLGA,2021-01-23 20:51:00,28.0,13.0,45.0,30.15,10.0,NW,26.0,0.0,Fair / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6427156,Source1,2,2021-02-06 00:15:00,2021-02-06 02:09:58,30.46366,-84.299265,30.46364,-84.299975,0.042,Incident on W THARPE ST near OLD BAINBRIDGE RD Drive with caution., W Tharpe St,Tallahassee,Leon,FL,32303-5359,US,US/Eastern,KTLH,2021-02-06 00:53:00,52.0,52.0,63.0,29.91,10.0,NNE,5.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6427436,Source1,2,2021-01-27 02:07:54,2021-01-27 06:10:55,29.757102000000003,-95.359686,29.757852000000003,-95.359066,0.064,Incident on AUSTIN ST near CAPITOL ST Drive with caution., Capitol St,Houston,Harris,TX,77002-3610,US,US/Central,KMCJ,2021-01-27 01:53:00,66.0,66.0,63.0,29.86,10.0,NW,5.0,0.0,Cloudy,False,False,True,False,False,False,True,False,False,False,False,True,False,Night,Night,Night,Night
A-6427470,Source1,2,2021-02-13 03:07:00,2021-02-13 06:12:35,38.314035,-120.721052,38.320312,-120.725056,0.485,Incident on CA-49 near HOUSE 8000 Drive with caution., Electra Rd,Jackson,Amador,CA,95642,US,US/Pacific,KPVF,2021-02-13 03:15:00,41.0,34.0,87.0,27.25,10.0,SE,12.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6427538,Source1,2,2021-01-09 04:05:00,2021-01-09 06:28:25,35.794754,-78.669445,35.795162,-78.672912,0.196,Incident on VAN DYKE AVE near HOUSE 2710 Drive with caution., Gardner St,Raleigh,Wake,NC,27607,US,US/Eastern,KRDU,2021-01-09 03:51:00,33.0,29.0,82.0,29.45,10.0,WNW,5.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6427585,Source1,2,2021-02-08 00:19:00,2021-02-08 03:36:05,28.609168,-81.42938000000002,28.608682,-81.42971800000002,0.039,Incident on CINDERLANE PKWY near ROSEWOOD WAY Drive with caution., Cinderlane Pkwy,Orlando,Orange,FL,32808-4704,US,US/Eastern,KORL,2021-02-08 00:53:00,61.0,61.0,81.0,29.99,10.0,NNE,13.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6427675,Source1,2,2021-02-08 16:33:49,2021-02-08 18:18:50,41.603048,-93.580964,41.59923,-93.588849,0.485,Incident on I-235 WB near IA-163 Road closed. Take alternate route., E 21st St,Des Moines,Polk,IA,50317,US,US/Central,KIKV,2021-02-08 16:35:00,3.0,-13.0,78.0,29.34,3.0,N,12.0,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6427762,Source1,2,2021-02-03 22:31:00,2021-02-04 00:36:29,41.958318,-76.979649,41.958447,-76.992187,0.644,Incident on PA-328 WB near TROW BRIDGE RD Drive with caution., Route 328,Millerton,Tioga,PA,16936-9623,US,US/Eastern,KELM,2021-02-03 22:53:00,27.0,18.0,53.0,28.77,10.0,WNW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6428328,Source1,2,2021-01-15 13:32:30,2021-01-16 00:55:29,25.928257,-80.197539,25.927882,-80.204369,0.425,Slow traffic on FL-826 from FL-915/6th Ave (FL-826) to 2nd Ave (FL-826) due to accident., NE 167th St,Miami,Miami-Dade,FL,33162-3404,US,US/Eastern,KHWO,2021-01-15 13:53:00,74.0,74.0,48.0,29.9,10.0,W,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6428548,Source1,2,2021-01-03 01:38:13,2021-01-03 03:08:00,38.942059,-94.768785,38.941789,-94.761425,0.396,Incident on KS-10 SB near I-35 Drive with caution.,W 107th St,Lenexa,Johnson,KS,66219,US,US/Central,KOJC,2021-01-03 01:53:00,25.0,19.0,96.0,28.83,0.25,SSW,5.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6428631,Source1,2,2021-02-08 15:45:00,2021-02-08 17:13:31,28.354049,-81.52543100000003,28.366189,-81.514551,1.068,Incident on I-4 EB near EXIT 64 Left shoulder closed.,I-4 E,Orlando,Orange,FL,32821,US,US/Eastern,KMCO,2021-02-08 15:53:00,71.0,71.0,81.0,30.0,10.0,E,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6428902,Source1,2,2021-02-01 21:35:16,2021-02-01 23:56:10,34.336501,-81.94438000000002,34.340038,-81.944974,0.247,Incident on GARLINGTON RD near MOUNTVILLE RD Drive with caution., Garlington Rd,Mountville,Laurens,SC,29370-4404,US,US/Eastern,KLUX,2021-02-01 21:35:00,37.0,30.0,56.0,29.08,10.0,NNW,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6428957,Source1,2,2021-02-19 23:33:06,2021-02-20 01:33:05,42.092803,-121.688329,42.099609,-121.69438999999998,0.564,A disabled vehicle is creating a hazard causing no to minimum delays. Use caution., Klamath Falls Malin Hwy,Klamath Falls,Klamath,OR,97603,US,US/Pacific,KLMT,2021-02-19 23:53:00,32.0,27.0,85.0,25.8,10.0,SSW,5.0,0.0,Cloudy,False,False,True,False,False,False,True,False,False,False,False,False,False,Night,Night,Night,Night
A-6428967,Source1,2,2021-02-18 10:22:06,2021-02-18 12:42:22,34.279754,-79.83991999999998,34.280871999999995,-79.84105600000002,0.101,Incident on OLD FLORENCE RD near MCIVER RD Drive with caution., Old Florence Rd,Darlington,Darlington,SC,29532-8014,US,US/Eastern,KUDG,2021-02-18 10:25:00,36.0,28.0,100.0,29.95,10.0,NNE,12.0,0.01,Light Rain,False,False,True,False,False,False,True,False,False,False,False,False,False,Day,Day,Day,Day
